Subsegmento,Sexo,Region,Edad,Renta,Antiguedad,Internauta,Adicional,Dualidad,Monoproducto,Ctacte,Consumo,Hipotecario,Debito,Cuentas,TC,CUPO_L1,CUPO_L2,CUPO_MX,FlgAct_T12,FlgActCN_T12,FlgActCI_T12,FlgActAN_T12,FlgActAI_T12,FlgActPAT_T12,FlgActCCPC_T12,FlgActCCOT_T12,FlgActCOL_T12,Fac_T12,Txs_T12,FacCN_T12,TxsCN_T12,FacCI_T12,TxsCI_T12,FacAN_T12,TxsAN_T12,FacAI_T12,TxsAI_T12,FacPAT_T12,TxsPAT_T12,FacCCPC_T12,TxsCCPC_T12,FacCCOT_T12,TxsCCOT_T12,FacCOL_T12,TxsCOL_T12,FacDebCom_T12,TxsDebCom_T12,FacDebAtm_T12,TxsDebAtm_T12,Col_T12,ColL1TE_T12,PagoNac_T12,PagoInt_T12,EeccNac_T12,EeccInt_T12,UsoL1_T12,UsoL2_T12,UsoLI_T12,target
201,M,10.0,32,548939.4,53,1,0,1,0,1,0,0,1,2,2,2017400,140001.0,1200.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,56328.0,2.0,56328.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19700.0,1.0,0.0,0.0,132082.0,6.0,380000.0,12.0,56412.0,84.0,0.0,0.0,37167.0,0.0,37167.0,19700.0,0.0,0
170,M,10.0,32,1281841.0,43,1,0,0,0,1,0,1,1,1,1,400000,1396395.0,1500.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56869.0,3.0,56869.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56062.0,4.0,320000.0,3.0,171637.0,17902.0,5000.0,0.0,124412.0,0.0,124412.0,96867.0,0.0,0
170,H,13.0,35,1264972.0,106,1,0,1,0,1,0,1,1,3,3,1777000,305500.0,1620.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22600.0,1.0,22600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791823.0,27.0,1026000.0,21.0,22600.0,0.0,5000.0,0.0,17538.0,0.0,17538.0,0.0,0.0,0
160,H,10.0,31,905595.6,56,1,0,1,0,1,0,1,1,2,2,2229500,151000.0,1822.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154479.0,8.0,154479.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150000.0,10.0,77864.0,0.0,19813.0,0.0,70966.0,0.0,152381.0,0.0,0.0,0
160,H,9.0,35,665000.0,39,0,0,0,0,1,0,0,1,1,1,1656000,100000.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137000.0,6.0,0.0,0.0,24048.0,0.0,24048.0,0.0,0.0,0.0,0.0,0
160,H,10.0,31,470831.0,43,1,0,1,0,1,0,0,1,2,2,1298000,160001.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55000.0,2.0,499667.0,499667.0,18000.0,0.0,520410.0,0.0,520410.0,0.0,0.0,0
160,H,13.0,34,1.0,32,0,0,0,0,1,0,0,1,1,1,1000000,200000.0,1000.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,247593.2262,8.0,219641.0,7.0,27952.2262,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34800.0,1.0,67418.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,714788.23,422435.0,0.0,0.0,639808.0,0.0,639808.0,90888.0,51.82,1
160,H,13.0,32,400939.0,20,0,1,0,0,1,0,0,1,1,3,250000,50000.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,256730.0,4.0,256730.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86500.0,2.0,111230.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,171422.0,1192.0,64342.0,0.0,89552.0,0.0,89552.0,168896.0,0.0,0
170,M,13.0,34,833932.8,103,1,0,0,0,1,0,0,1,1,1,2697500,240001.0,3855.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24880.0,2.0,24880.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354633.0,13.0,140000.0,3.0,539782.0,499922.0,16000.0,0.0,559649.0,0.0,559649.0,0.0,0.0,0
170,H,13.0,34,1057809.0,85,1,0,0,1,0,0,0,0,1,1,1250000,565000.0,3750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28241.0,28241.0,0.0,0.0,30819.0,0.0,30819.0,0.0,0.0,0
160,H,6.0,34,555500.0,14,1,0,0,0,1,0,0,1,1,1,300000,60000.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185654.0,9.0,159000.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
160,M,5.0,34,750024.6,69,0,1,0,0,1,0,1,1,1,2,2153750,1740001.0,2820.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,180007.0,4.0,180007.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29990.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527412.0,196070.0,15500.0,0.0,425890.0,0.0,425890.0,129583.0,0.0,0
170,H,10.0,31,1001552.0,72,1,0,1,0,1,0,0,1,2,2,600000,20000.0,400.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,65280.0,1.0,65280.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65280.0,1.0,0.0,0.0,0.0,0.0,248194.0,14.0,384000.0,10.0,5379.0,5379.0,0.0,0.0,27805.0,0.0,27805.0,43520.0,0.0,0
170,M,13.0,33,629828.0,47,1,0,0,0,1,0,1,1,1,1,900000,1590000.0,1500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,1.0,1500000.0,1.0,216290.0,13.0,450000.0,5.0,1640336.0,0.0,443110.0,0.0,25701.0,0.0,25701.0,1582290.0,0.0,0
160,H,5.0,33,307264.0,8,1,0,0,0,1,0,0,1,1,1,200000,1000.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
160,M,4.0,34,381429.2,10,1,0,0,0,1,0,0,1,1,1,350000,1000.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
160,H,13.0,34,598848.0,6,0,0,0,0,1,0,0,1,1,1,600000,120000.0,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
220,M,13.0,31,522139.0,27,1,0,0,0,1,0,0,1,1,1,900000,1000.0,1400.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72690.0,3.0,72690.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72690.0,3.0,0.0,0.0,0.0,0.0,23780.0,2.0,1141000.0,9.0,196521.0,164496.0,25000.0,0.0,215627.0,0.0,190627.0,79077.0,0.0,0
170,H,7.0,39,680293.2,68,0,0,0,0,1,0,0,1,1,1,1158000,1738000.0,1416.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35421.09,2.0,8990.0,1.0,26431.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119025.0,12.0,242000.0,12.0,598501.14,447888.0,0.0,0.0,527503.0,89.93,527503.0,53428.0,89.93,0
220,M,13.0,27,355599.4,25,1,0,1,0,1,0,0,1,2,2,950000,201000.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464328.0,28.0,308000.0,14.0,17967.0,0.0,69942.0,0.0,69942.0,0.0,1990.0,35933.0,0.0,0
160,M,13.0,35,406849.0,23,0,0,0,0,1,0,0,1,1,1,745200,80000.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16532.0,4.0,680000.0,6.0,71663.0,0.0,40000.0,0.0,32339.0,0.0,32339.0,65878.0,0.0,0
160,M,13.0,32,757241.2,63,0,1,0,0,1,0,0,0,1,2,826000,170000.0,708.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11785.0,1.0,11785.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11785.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,935948.0,231315.0,100000.0,0.0,404016.0,-18.84,304016.0,671176.0,-18.84,1
170,M,13.0,32,844402.0,13,1,0,1,0,1,0,0,1,2,2,1150000,200000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176674.0,14.0,234000.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
160,H,13.0,31,527100.0,37,1,1,0,0,1,0,0,1,1,2,1782000,1.0,1200.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38000.0,1.0,38000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,778000.0,5.0,38397.0,397.0,0.0,0.0,405.0,0.0,405.0,38000.0,0.0,0
160,M,13.0,32,535212.0,37,1,0,1,0,1,0,0,1,2,2,2110000,4890001.0,2000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14990.0,1.0,14990.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14990.0,1.0,0.0,0.0,167788.0,16.0,306000.0,8.0,5003499.0,30977.0,184614.0,0.0,185605.0,0.0,185605.0,4904494.0,0.0,1
210,M,6.0,32,480999.0,39,1,0,1,0,1,0,0,1,3,3,2798200,251001.0,2550.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819000.0,39.0,96440.0,0.0,61057.0,0.0,64723.0,0.0,64723.0,77867.0,0.0,0
160,M,13.0,35,462842.0,34,1,0,1,0,1,0,0,1,2,2,1370000,2775000.0,1500.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,173563.0,3.0,173563.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146590.0,1.0,0.0,0.0,0.0,0.0,191000.0,5.0,2664079.0,0.0,0.0,0.0,169959.0,0.0,174161.0,2685516.0,0.0,0
160,H,6.0,32,536319.0,30,1,0,1,0,1,0,0,1,2,2,1000000,850000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,818000.0,16.0,797062.0,0.0,194400.0,0.0,164096.0,0.0,164096.0,645975.0,0.0,0
160,M,4.0,33,521072.0,18,0,0,1,0,1,0,0,1,2,2,800000,120000.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903165.0,860762.0,0.0,0.0,955977.0,0.0,955977.0,14990.0,0.0,0
170,M,13.0,34,975216.0,20,1,0,1,0,1,0,0,1,2,2,1425000,200000.0,2000.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,156177.0,10.0,156177.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36405.0,3.0,0.0,0.0,0.0,0.0,337734.0,14.0,760000.0,6.0,218186.0,0.0,243903.0,0.0,173716.0,0.0,173716.0,69195.0,0.0,0
160,H,1.0,33,568848.0,10,0,0,0,0,1,0,1,1,1,1,780000,130000.0,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
220,M,1.0,30,541489.8,35,1,0,1,0,1,0,0,1,2,2,900000,50001.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,2.0,262000.0,14.0,125273.0,79513.0,10000.0,0.0,128977.0,0.0,128977.0,0.0,0.0,0
160,H,13.0,34,571970.6,99,1,0,1,0,1,0,0,1,2,2,1147500,2.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742000.0,44.0,180770.0,180770.0,10000.0,0.0,188829.0,0.0,188829.0,0.0,0.0,0
160,H,10.0,34,524248.0,17,1,0,1,0,1,0,0,1,2,2,1160000,230000.0,1950.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31500.0,1.0,31500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53960.0,22460.0,15000.0,0.0,64362.0,0.0,64362.0,0.0,0.0,1
160,M,1.0,34,408991.0,60,1,1,1,0,1,0,1,1,2,3,2334450,1001.0,1200.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45150.0,2.0,45150.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33088.0,6.0,208000.0,6.0,632540.0,610540.0,30000.0,0.0,656702.0,0.0,679852.0,0.0,0.0,0
170,M,13.0,35,805759.0,12,1,0,1,0,1,0,0,1,2,2,1040000,160000.0,1600.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71924.0,124.0,0.0,0.0,49434.0,0.0,49434.0,23400.0,0.0,0
160,M,8.0,37,353075.0,11,1,0,1,0,1,0,0,1,2,2,400000,80000.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
160,H,13.0,34,356236.0,11,0,0,1,0,1,0,0,1,2,2,600000,120000.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
170,H,8.0,36,1242186.0,62,1,0,0,0,1,0,0,1,1,1,1088000,1.0,2055.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,121757.0,1.0,121757.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121757.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,3.0,333538.0,216450.0,142033.0,0.0,358193.0,0.0,219025.78,395487.0,0.0,0
170,H,10.0,34,709414.0,36,1,1,0,0,1,0,0,1,1,2,1307813,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48674.0,3.0,48674.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48674.0,3.0,0.0,0.0,0.0,0.0,3915.0,1.0,487000.0,5.0,182658.0,0.0,0.0,0.0,85502.0,0.0,85502.0,144878.0,0.0,0
220,H,13.0,27,459843.8,27,1,1,0,0,1,0,0,1,1,3,450000,50000.0,300.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,85904.0,12.0,85904.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19990.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463946.0,0.0,434950.0,0.0,34378.0,0.0,64135.0,13327.0,0.0,0
170,M,13.0,34,683165.0,61,1,1,1,0,1,0,0,0,2,3,2142000,1790000.0,2485.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35700.0,2.0,35700.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24900.0,1.0,0.0,0.0,0.0,0.0,210226.0,18.0,1220000.0,12.0,113700.0,0.0,74442.0,0.0,74442.0,0.0,10800.0,74380.0,0.0,0
170,M,13.0,33,762006.0,13,1,0,1,0,1,0,0,1,2,2,1040000,80000.0,2000.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,95852.0,2.0,95852.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87960.0,1.0,0.0,0.0,0.0,0.0,117806.0,12.0,302000.0,14.0,116538.0,0.0,49834.0,0.0,49834.0,0.0,0.0,119479.0,0.0,0
220,M,13.0,28,611203.0,66,1,0,0,0,1,0,0,1,1,1,350000,3196095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49032.0,3.0,566000.0,11.0,0.0,0.0,0.0,0.0,-1000.0,0.0,-1000.0,0.0,0.0,0
160,H,5.0,31,594384.0,17,1,0,0,0,1,0,0,1,1,1,548000,80000.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91284.0,5.0,91284.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164816.0,10.0,245000.0,9.0,301785.0,165301.0,210000.0,0.0,375013.0,0.0,259499.21,45200.0,0.0,0
160,M,9.0,35,718232.4,62,0,0,0,0,1,0,0,1,1,1,1560000,150000.0,1280.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,144560.0,7.0,1600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,142960.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5700.0,1.0,0.0,0.0,39715.0,0.0,426715.0,0.0,165232.0,0.0,1600.0,14991.0,0.0,0
210,M,13.0,32,454879.0,27,1,0,0,0,1,0,0,1,1,1,450000,60000.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,123080.0,2.0,123080.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86100.0,1.0,36980.0,1.0,0.0,0.0,233584.0,28.0,126000.0,5.0,291219.0,197829.0,100000.0,0.0,269191.0,0.0,269191.0,123414.0,0.0,0
170,M,13.0,32,957985.0,15,1,1,1,0,1,0,0,1,2,3,4160000,760000.0,5000.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,241555.0,2.0,241555.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38640.0,1.0,572345.0,2.0,0.0,0.0,0.0,0.0,600000.0,4.0,585225.0,0.0,1990.0,0.0,14870.0,0.0,-349958.0,598105.0,0.0,0
160,M,13.0,33,403817.0,20,1,0,0,0,1,0,0,1,1,1,465000,60000.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4500.0,1.0,4500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500.0,1.0,0.0,0.0,0.0,0.0,41115.0,4.0,74000.0,3.0,166577.0,0.0,53695.0,0.0,55190.0,0.0,55190.0,138077.0,0.0,0
220,H,5.0,26,264125.8,15,1,0,0,0,1,0,0,1,1,1,100000,1000.0,150.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,32370.0,3.0,22370.0,2.0,0.0,0.0,10000.0,1.0,0.0,0.0,0.0,0.0,19470.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92490.0,18536.0,13506.0,0.0,56777.0,0.0,59677.0,48559.0,0.0,0
220,H,5.0,26,120000.0,31,1,0,0,0,1,0,0,1,1,1,100000,440000.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,807.0,1.0,76000.0,7.0,583054.0,125425.0,31000.0,0.0,156216.0,0.0,126917.58,457629.0,0.0,1
210,M,1.0,34,574641.0,37,1,0,0,0,1,0,1,1,1,1,1852500,1150000.0,800.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55338.0,4.0,55338.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,1.0,0.0,0.0,0.0,0.0,45000.0,2.0,440000.0,7.0,38725.0,0.0,0.0,0.0,40134.0,0.0,58124.0,9333.0,0.0,0
220,M,13.0,27,448030.2,22,1,0,0,0,1,0,0,1,1,1,200000,1000.0,300.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,122470.0,5.0,122470.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74870.0,4.0,47600.0,1.0,0.0,0.0,4000.0,1.0,212000.0,4.0,145822.0,256.0,76844.0,0.0,62719.0,0.0,62719.0,145026.0,0.0,0
170,M,13.0,32,1084338.0,25,1,0,1,0,1,0,1,1,2,2,1500000,120001.0,2000.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,236675.0,1.0,0.0,0.0,0.0,0.0,236675.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283465.0,0.0,478167.0,235182.76,227405.0,-0.25,227405.0,255194.0,-0.25,0
170,H,13.0,33,896096.0,18,1,0,1,0,1,0,0,1,2,2,1200000,240000.0,1200.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36232.0,2.0,36232.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33232.0,1.0,0.0,0.0,0.0,0.0,28008.0,2.0,0.0,0.0,1210181.0,1210181.0,57000.0,0.0,1261614.0,0.0,1261614.0,33232.0,0.0,0
160,M,13.0,35,339675.0,68,0,0,0,0,0,0,0,1,1,1,300000,60000.0,800.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,266150.0,2.0,266150.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,335642.0,69492.0,0.0,0.0,123291.0,0.0,123291.0,226800.0,0.0,0
170,M,13.0,33,1532631.0,6,0,0,1,0,1,0,0,1,2,2,1200000,240000.0,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
160,M,13.0,35,474833.0,14,1,0,1,0,1,0,0,1,2,2,400000,1527170.0,1000.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,169088.0,2.0,169088.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169088.0,2.0,0.0,0.0,0.0,0.0,80910.0,10.0,20000.0,2.0,8333.0,0.0,0.0,0.0,56817.0,0.0,56817.0,112726.0,0.0,0
170,M,13.0,33,709780.0,7,1,0,1,0,1,0,0,1,2,2,1000000,200000.0,1600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
220,H,4.0,31,607473.6,49,1,0,0,0,1,0,0,1,1,1,200000,1.0,300.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,150000.0,1.0,0.0,0.0,0.0,0.0,150000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,1.0,186201.0,150201.0,0.0,0.0,175610.0,0.0,175610.0,36000.0,0.0,0
170,H,13.0,34,750675.0,24,1,0,1,0,1,0,0,1,2,2,1330000,310000.0,2350.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414796.0,7.0,414796.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790314.0,28.0,768000.0,34.0,423140.0,0.0,0.0,0.0,377632.0,0.0,377632.0,0.0,0.0,0
170,H,13.0,33,887283.0,11,1,0,1,0,1,0,0,1,2,2,1530000,240000.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
210,M,13.0,31,80000.0,101,1,0,1,0,1,0,1,1,1,1,1598427,1540001.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27980.0,1.0,27980.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27980.0,1.0,0.0,0.0,0.0,0.0,35000.0,4.0,906000.0,16.0,15110.0,2817.0,12748.0,0.0,15733.0,0.0,2985.0,18653.0,0.0,0
170,M,7.0,34,666090.0,22,1,1,1,0,1,0,0,1,2,3,1008000,160000.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1220000.0,16.0,61284.0,61284.0,24844.0,0.0,79040.0,0.0,64196.0,0.0,0.0,0
160,H,13.0,31,190804.0,44,1,0,0,0,1,0,0,1,1,1,100000,1.0,100.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,83860.0,3.0,38860.0,2.0,0.0,0.0,45000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84294.0,45434.0,0.0,0.0,87730.0,0.0,87730.0,0.0,0.0,0
